Sexo;Edad;Provincias;Periodo;Total
Mujeres;74 años;Total Nacional;1 de enero de 2003;199.087
Mujeres;74 años;Total Nacional;1 de enero de 2002;186.993
Mujeres;74 años;Total Nacional;1 de enero de 2001;189.765
Mujeres;74 años;Total Nacional;1 de enero de 2000;183.393
Mujeres;74 años;Total Nacional;1 de enero de 1999;182.107
Mujeres;74 años;Total Nacional;1 de enero de 1998;176.932
Mujeres;74 años;Total Nacional;1 de enero de 1997;180.048
Mujeres;74 años;Total Nacional;1 de enero de 1996;165.086
Mujeres;74 años;Total Nacional;1 de enero de 1995;164.818
Mujeres;74 años;Total Nacional;1 de enero de 1994;144.083
Mujeres;74 años;Total Nacional;1 de enero de 1993;147.416
Mujeres;74 años;Total Nacional;1 de enero de 1992;141.578
Mujeres;74 años;Total Nacional;1 de enero de 1991;139.480
Mujeres;74 años;Total Nacional;1 de enero de 1990;142.464
Mujeres;74 años;Total Nacional;1 de enero de 1989;143.853
Mujeres;74 años;Total Nacional;1 de enero de 1988;141.654
Mujeres;74 años;Total Nacional;1 de enero de 1987;143.197
Mujeres;74 años;Total Nacional;1 de enero de 1986;137.426
Mujeres;74 años;Total Nacional;1 de enero de 1985;143.526
Mujeres;74 años;Total Nacional;1 de enero de 1984;133.785
Mujeres;74 años;Total Nacional;1 de enero de 1983;132.822
Mujeres;74 años;Total Nacional;1 de enero de 1982;128.392
Mujeres;74 años;Total Nacional;1 de enero de 1981;125.112
Mujeres;74 años;Total Nacional;1 de enero de 1980;126.995
Mujeres;75 años;Total Nacional;1 de enero de 2020;218.477
Mujeres;75 años;Total Nacional;1 de enero de 2019;215.760
Mujeres;75 años;Total Nacional;1 de enero de 2018;187.041
Mujeres;75 años;Total Nacional;1 de enero de 2017;173.737
Mujeres;75 años;Total Nacional;1 de enero de 2016;215.512
Mujeres;75 años;Total Nacional;1 de enero de 2015;146.542
Mujeres;75 años;Total Nacional;1 de enero de 2014;166.997
Mujeres;75 años;Total Nacional;1 de enero de 2013;188.689
Mujeres;75 años;Total Nacional;1 de enero de 2012;209.977
Mujeres;75 años;Total Nacional;1 de enero de 2011;203.941
Mujeres;75 años;Total Nacional;1 de enero de 2010;204.400
Mujeres;75 años;Total Nacional;1 de enero de 2009;211.216
Mujeres;75 años;Total Nacional;1 de enero de 2008;210.360
Mujeres;75 años;Total Nacional;1 de enero de 2007;200.681
Mujeres;75 años;Total Nacional;1 de enero de 2006;205.499
Mujeres;75 años;Total Nacional;1 de enero de 2005;195.041
Mujeres;75 años;Total Nacional;1 de enero de 2004;195.597
Mujeres;75 años;Total Nacional;1 de enero de 2003;183.887
Mujeres;75 años;Total Nacional;1 de enero de 2002;186.302
Mujeres;75 años;Total Nacional;1 de enero de 2001;179.513
Mujeres;75 años;Total Nacional;1 de enero de 2000;178.012
Mujeres;75 años;Total Nacional;1 de enero de 1999;172.893
Mujeres;75 años;Total Nacional;1 de enero de 1998;176.008
Mujeres;75 años;Total Nacional;1 de enero de 1997;161.340
Mujeres;75 años;Total Nacional;1 de enero de 1996;160.695
Mujeres;75 años;Total Nacional;1 de enero de 1995;140.652
Mujeres;75 años;Total Nacional;1 de enero de 1994;143.601
Mujeres;75 años;Total Nacional;1 de enero de 1993;137.981
Mujeres;75 años;Total Nacional;1 de enero de 1992;135.815
Mujeres;75 años;Total Nacional;1 de enero de 1991;138.592
Mujeres;75 años;Total Nacional;1 de enero de 1990;139.875
Mujeres;75 años;Total Nacional;1 de enero de 1989;137.638
Mujeres;75 años;Total Nacional;1 de enero de 1988;139.075
Mujeres;75 años;Total Nacional;1 de enero de 1987;133.271
Mujeres;75 años;Total Nacional;1 de enero de 1986;138.861
Mujeres;75 años;Total Nacional;1 de enero de 1985;129.615
Mujeres;75 años;Total Nacional;1 de enero de 1984;128.435
Mujeres;75 años;Total Nacional;1 de enero de 1983;124.096
Mujeres;75 años;Total Nacional;1 de enero de 1982;120.932
Mujeres;75 años;Total Nacional;1 de enero de 1981;122.335
Mujeres;75 años;Total Nacional;1 de enero de 1980;115.054
Mujeres;76 años;Total Nacional;1 de enero de 2020;212.820
Mujeres;76 años;Total Nacional;1 de enero de 2019;184.343
Mujeres;76 años;Total Nacional;1 de enero de 2018;170.956
Mujeres;76 años;Total Nacional;1 de enero de 2017;212.279
Mujeres;76 años;Total Nacional;1 de enero de 2016;144.192
Mujeres;76 años;Total Nacional;1 de enero de 2015;164.203
Mujeres;76 años;Total Nacional;1 de enero de 2014;185.539
Mujeres;76 años;Total Nacional;1 de enero de 2013;206.529
Mujeres;76 años;Total Nacional;1 de enero de 2012;200.656
Mujeres;76 años;Total Nacional;1 de enero de 2011;200.981
Mujeres;76 años;Total Nacional;1 de enero de 2010;207.630
Mujeres;76 años;Total Nacional;1 de enero de 2009;206.640
Mujeres;76 años;Total Nacional;1 de enero de 2008;197.125
Mujeres;76 años;Total Nacional;1 de enero de 2007;201.904
Mujeres;76 años;Total Nacional;1 de enero de 2006;191.347
Mujeres;76 años;Total Nacional;1 de enero de 2005;191.922
Mujeres;76 años;Total Nacional;1 de enero de 2004;180.297
Mujeres;76 años;Total Nacional;1 de enero de 2003;182.622
Mujeres;76 años;Total Nacional;1 de enero de 2002;175.531
Mujeres;76 años;Total Nacional;1 de enero de 2001;173.811
Mujeres;76 años;Total Nacional;1 de enero de 2000;168.651
Mujeres;76 años;Total Nacional;1 de enero de 1999;171.524
Mujeres;76 años;Total Nacional;1 de enero de 1998;157.223
Mujeres;76 años;Total Nacional;1 de enero de 1997;156.268
Mujeres;76 años;Total Nacional;1 de enero de 1996;136.778
Mujeres;76 años;Total Nacional;1 de enero de 1995;139.570
Mujeres;76 años;Total Nacional;1 de enero de 1994;134.024
Mujeres;76 años;Total Nacional;1 de enero de 1993;131.988
Mujeres;76 años;Total Nacional;1 de enero de 1992;134.307
Mujeres;76 años;Total Nacional;1 de enero de 1991;135.484
Mujeres;76 años;Total Nacional;1 de enero de 1990;133.363
Mujeres;76 años;Total Nacional;1 de enero de 1989;134.613
Mujeres;76 años;Total Nacional;1 de enero de 1988;129.044
Mujeres;76 años;Total Nacional;1 de enero de 1987;133.893
Mujeres;76 años;Total Nacional;1 de enero de 1986;125.056
Mujeres;76 años;Total Nacional;1 de enero de 1985;123.755
Mujeres;76 años;Total Nacional;1 de enero de 1984;119.324
Mujeres;76 años;Total Nacional;1 de enero de 1983;116.493
Mujeres;76 años;Total Nacional;1 de enero de 1982;117.598
Mujeres;76 años;Total Nacional;1 de enero de 1981;110.464
Mujeres;76 años;Total Nacional;1 de enero de 1980;108.334
Mujeres;77 años;Total Nacional;1 de enero de 2020;181.485
Mujeres;77 años;Total Nacional;1 de enero de 2019;168.004
Mujeres;77 años;Total Nacional;1 de enero de 2018;208.536
Mujeres;77 años;Total Nacional;1 de enero de 2017;141.786
Mujeres;77 años;Total Nacional;1 de enero de 2016;161.252
Mujeres;77 años;Total Nacional;1 de enero de 2015;182.282
Mujeres;77 años;Total Nacional;1 de enero de 2014;202.581
Mujeres;77 años;Total Nacional;1 de enero de 2013;196.781
Mujeres;77 años;Total Nacional;1 de enero de 2012;197.180
Mujeres;77 años;Total Nacional;1 de enero de 2011;203.627
Mujeres;77 años;Total Nacional;1 de enero de 2010;202.599
Mujeres;77 años;Total Nacional;1 de enero de 2009;193.115
Mujeres;77 años;Total Nacional;1 de enero de 2008;197.755
Mujeres;77 años;Total Nacional;1 de enero de 2007;187.401
Mujeres;77 años;Total Nacional;1 de enero de 2006;187.710
Mujeres;77 años;Total Nacional;1 de enero de 2005;176.435
Mujeres;77 años;Total Nacional;1 de enero de 2004;178.310
Mujeres;77 años;Total Nacional;1 de enero de 2003;171.517
Mujeres;77 años;Total Nacional;1 de enero de 2002;169.420
Mujeres;77 años;Total Nacional;1 de enero de 2001;163.953
Mujeres;77 años;Total Nacional;1 de enero de 2000;166.528
Mujeres;77 años;Total Nacional;1 de enero de 1999;152.590
Mujeres;77 años;Total Nacional;1 de enero de 1998;151.585
Mujeres;77 años;Total Nacional;1 de enero de 1997;132.508
Mujeres;77 años;Total Nacional;1 de enero de 1996;135.196
Mujeres;77 años;Total Nacional;1 de enero de 1995;129.826
Mujeres;77 años;Total Nacional;1 de enero de 1994;127.814
Mujeres;77 años;Total Nacional;1 de enero de 1993;129.897
Mujeres;77 años;Total Nacional;1 de enero de 1992;130.942
Mujeres;77 años;Total Nacional;1 de enero de 1991;128.602
Mujeres;77 años;Total Nacional;1 de enero de 1990;129.846
Mujeres;77 años;Total Nacional;1 de enero de 1989;124.453
Mujeres;77 años;Total Nacional;1 de enero de 1988;128.797
Mujeres;77 años;Total Nacional;1 de enero de 1987;120.120
Mujeres;77 años;Total Nacional;1 de enero de 1986;118.643
Mujeres;77 años;Total Nacional;1 de enero de 1985;114.461
Mujeres;77 años;Total Nacional;1 de enero de 1984;111.592
Mujeres;77 años;Total Nacional;1 de enero de 1983;112.680
Mujeres;77 años;Total Nacional;1 de enero de 1982;105.852
Mujeres;77 años;Total Nacional;1 de enero de 1981;103.507
Mujeres;77 años;Total Nacional;1 de enero de 1980;101.368
Mujeres;78 años;Total Nacional;1 de enero de 2020;165.040
Mujeres;78 años;Total Nacional;1 de enero de 2019;204.481
Mujeres;78 años;Total Nacional;1 de enero de 2018;138.747
Mujeres;78 años;Total Nacional;1 de enero de 2017;158.007
Mujeres;78 años;Total Nacional;1 de enero de 2016;178.450
Mujeres;78 años;Total Nacional;1 de enero de 2015;198.458
Mujeres;78 años;Total Nacional;1 de enero de 2014;192.562
Mujeres;78 años;Total Nacional;1 de enero de 2013;192.827
Mujeres;78 años;Total Nacional;1 de enero de 2012;199.271
Mujeres;78 años;Total Nacional;1 de enero de 2011;198.175
Mujeres;78 años;Total Nacional;1 de enero de 2010;188.841
Mujeres;78 años;Total Nacional;1 de enero de 2009;193.115
Mujeres;78 años;Total Nacional;1 de enero de 2008;182.924
Mujeres;78 años;Total Nacional;1 de enero de 2007;183.026
Mujeres;78 años;Total Nacional;1 de enero de 2006;171.920
Mujeres;78 años;Total Nacional;1 de enero de 2005;173.736
Mujeres;78 años;Total Nacional;1 de enero de 2004;166.925
Mujeres;78 años;Total Nacional;1 de enero de 2003;164.890
Mujeres;78 años;Total Nacional;1 de enero de 2002;159.035
Mujeres;78 años;Total Nacional;1 de enero de 2001;161.339
Mujeres;78 años;Total Nacional;1 de enero de 2000;147.569
Mujeres;78 años;Total Nacional;1 de enero de 1999;146.253
Mujeres;78 años;Total Nacional;1 de enero de 1998;127.924
Mujeres;78 años;Total Nacional;1 de enero de 1997;130.467
Mujeres;78 años;Total Nacional;1 de enero de 1996;125.309
Mujeres;78 años;Total Nacional;1 de enero de 1995;123.330
Mujeres;78 años;Total Nacional;1 de enero de 1994;125.056
Mujeres;78 años;Total Nacional;1 de enero de 1993;126.134
Mujeres;78 años;Total Nacional;1 de enero de 1992;123.633
Mujeres;78 años;Total Nacional;1 de enero de 1991;124.643
Mujeres;78 años;Total Nacional;1 de enero de 1990;119.512
Mujeres;78 años;Total Nacional;1 de enero de 1989;123.293
Mujeres;78 años;Total Nacional;1 de enero de 1988;114.939
Mujeres;78 años;Total Nacional;1 de enero de 1987;113.228
Mujeres;78 años;Total Nacional;1 de enero de 1986;109.098
Mujeres;78 años;Total Nacional;1 de enero de 1985;106.441
Mujeres;78 años;Total Nacional;1 de enero de 1984;107.147
Mujeres;78 años;Total Nacional;1 de enero de 1983;100.961
Mujeres;78 años;Total Nacional;1 de enero de 1982;98.507
Mujeres;78 años;Total Nacional;1 de enero de 1981;96.133
Mujeres;78 años;Total Nacional;1 de enero de 1980;87.371
Mujeres;79 años;Total Nacional;1 de enero de 2020;200.337
Mujeres;79 años;Total Nacional;1 de enero de 2019;135.525
Mujeres;79 años;Total Nacional;1 de enero de 2018;154.178
Mujeres;79 años;Total Nacional;1 de enero de 2017;174.387
Mujeres;79 años;Total Nacional;1 de enero de 2016;193.766
Mujeres;79 años;Total Nacional;1 de enero de 2015;187.937
Mujeres;79 años;Total Nacional;1 de enero de 2014;187.997
Mujeres;79 años;Total Nacional;1 de enero de 2013;194.177
Mujeres;79 años;Total Nacional;1 de enero de 2012;193.211
Mujeres;79 años;Total Nacional;1 de enero de 2011;183.992
Mujeres;79 años;Total Nacional;1 de enero de 2010;187.950
Mujeres;79 años;Total Nacional;1 de enero de 2009;177.963
Mujeres;79 años;Total Nacional;1 de enero de 2008;177.908
Mujeres;79 años;Total Nacional;1 de enero de 2007;167.116
Mujeres;79 años;Total Nacional;1 de enero de 2006;168.527
Mujeres;79 años;Total Nacional;1 de enero de 2005;162.028
Mujeres;79 años;Total Nacional;1 de enero de 2004;159.699
Mujeres;79 años;Total Nacional;1 de enero de 2003;154.271
Mujeres;79 años;Total Nacional;1 de enero de 2002;156.061
Mujeres;79 años;Total Nacional;1 de enero de 2001;142.234
Mujeres;79 años;Total Nacional;1 de enero de 2000;140.437
Mujeres;79 años;Total Nacional;1 de enero de 1999;122.904
Mujeres;79 años;Total Nacional;1 de enero de 1998;125.485
Mujeres;79 años;Total Nacional;1 de enero de 1997;120.286
Mujeres;79 años;Total Nacional;1 de enero de 1996;118.351
Mujeres;79 años;Total Nacional;1 de enero de 1995;119.958
Mujeres;79 años;Total Nacional;1 de enero de 1994;120.971
Mujeres;79 años;Total Nacional;1 de enero de 1993;118.517
Mujeres;79 años;Total Nacional;1 de enero de 1992;119.054
Mujeres;79 años;Total Nacional;1 de enero de 1991;114.071
Mujeres;79 años;Total Nacional;1 de enero de 1990;117.361
Mujeres;79 años;Total Nacional;1 de enero de 1989;109.486
Mujeres;79 años;Total Nacional;1 de enero de 1988;107.687
Mujeres;79 años;Total Nacional;1 de enero de 1987;103.422
Mujeres;79 años;Total Nacional;1 de enero de 1986;100.766
Mujeres;79 años;Total Nacional;1 de enero de 1985;101.500
Mujeres;79 años;Total Nacional;1 de enero de 1984;95.524
Mujeres;79 años;Total Nacional;1 de enero de 1983;93.370
Mujeres;79 años;Total Nacional;1 de enero de 1982;90.959
Mujeres;79 años;Total Nacional;1 de enero de 1981;83.017
Mujeres;79 años;Total Nacional;1 de enero de 1980;94.973
Mujeres;80 años;Total Nacional;1 de enero de 2020;132.212
Mujeres;80 años;Total Nacional;1 de enero de 2019;149.967
Mujeres;80 años;Total Nacional;1 de enero de 2018;169.634
Mujeres;80 años;Total Nacional;1 de enero de 2017;188.726
Mujeres;80 años;Total Nacional;1 de enero de 2016;182.698
Mujeres;80 años;Total Nacional;1 de enero de 2015;182.801
Mujeres;80 años;Total Nacional;1 de enero de 2014;188.588
Mujeres;80 años;Total Nacional;1 de enero de 2013;187.470
Mujeres;80 años;Total Nacional;1 de enero de 2012;178.667
Mujeres;80 años;Total Nacional;1 de enero de 2011;182.382
Mujeres;80 años;Total Nacional;1 de enero de 2010;172.315
Mujeres;80 años;Total Nacional;1 de enero de 2009;172.219
Mujeres;80 años;Total Nacional;1 de enero de 2008;161.745
Mujeres;80 años;Total Nacional;1 de enero de 2007;163.032
Mujeres;80 años;Total Nacional;1 de enero de 2006;156.291
Mujeres;80 años;Total Nacional;1 de enero de 2005;154.276
Mujeres;80 años;Total Nacional;1 de enero de 2004;148.776
Mujeres;80 años;Total Nacional;1 de enero de 2003;150.374
Mujeres;80 años;Total Nacional;1 de enero de 2002;136.736
Mujeres;80 años;Total Nacional;1 de enero de 2001;134.365
Mujeres;80 años;Total Nacional;1 de enero de 2000;117.250
Mujeres;80 años;Total Nacional;1 de enero de 1999;119.845
Mujeres;80 años;Total Nacional;1 de enero de 1998;114.977
Mujeres;80 años;Total Nacional;1 de enero de 1997;112.881
Mujeres;80 años;Total Nacional;1 de enero de 1996;114.422
Mujeres;80 años;Total Nacional;1 de enero de 1995;115.269
Mujeres;80 años;Total Nacional;1 de enero de 1994;112.823
Mujeres;80 años;Total Nacional;1 de enero de 1993;113.433
Mujeres;80 años;Total Nacional;1 de enero de 1992;108.204
Mujeres;80 años;Total Nacional;1 de enero de 1991;110.936
Mujeres;80 años;Total Nacional;1 de enero de 1990;103.632
Mujeres;80 años;Total Nacional;1 de enero de 1989;101.540
Mujeres;80 años;Total Nacional;1 de enero de 1988;97.722
Mujeres;80 años;Total Nacional;1 de enero de 1987;95.079
Mujeres;80 años;Total Nacional;1 de enero de 1986;95.441
Mujeres;80 años;Total Nacional;1 de enero de 1985;90.050
Mujeres;80 años;Total Nacional;1 de enero de 1984;87.493
Mujeres;80 años;Total Nacional;1 de enero de 1983;85.497
Mujeres;80 años;Total Nacional;1 de enero de 1982;77.909
Mujeres;80 años;Total Nacional;1 de enero de 1981;88.378
Mujeres;80 años;Total Nacional;1 de enero de 1980;63.538
Mujeres;81 años;Total Nacional;1 de enero de 2020;145.714
Mujeres;81 años;Total Nacional;1 de enero de 2019;164.420
Mujeres;81 años;Total Nacional;1 de enero de 2018;182.958
Mujeres;81 años;Total Nacional;1 de enero de 2017;177.160
Mujeres;81 años;Total Nacional;1 de enero de 2016;176.739
Mujeres;81 años;Total Nacional;1 de enero de 2015;182.582
Mujeres;81 años;Total Nacional;1 de enero de 2014;181.354
Mujeres;81 años;Total Nacional;1 de enero de 2013;172.393
Mujeres;81 años;Total Nacional;1 de enero de 2012;176.237
Mujeres;81 años;Total Nacional;1 de enero de 2011;166.361
Mujeres;81 años;Total Nacional;1 de enero de 2010;165.875
Mujeres;81 años;Total Nacional;1 de enero de 2009;155.726
Mujeres;81 años;Total Nacional;1 de enero de 2008;156.746
Mujeres;81 años;Total Nacional;1 de enero de 2007;150.371
Mujeres;81 años;Total Nacional;1 de enero de 2006;148.032
Mujeres;81 años;Total Nacional;1 de enero de 2005;142.976
Mujeres;81 años;Total Nacional;1 de enero de 2004;144.123
Mujeres;81 años;Total Nacional;1 de enero de 2003;131.195
Mujeres;81 años;Total Nacional;1 de enero de 2002;128.055
Mujeres;81 años;Total Nacional;1 de enero de 2001;111.532
Mujeres;81 años;Total Nacional;1 de enero de 2000;113.637
Mujeres;81 años;Total Nacional;1 de enero de 1999;109.144
Mujeres;81 años;Total Nacional;1 de enero de 1998;107.199
Mujeres;81 años;Total Nacional;1 de enero de 1997;108.543
Mujeres;81 años;Total Nacional;1 de enero de 1996;109.328
Mujeres;81 años;Total Nacional;1 de enero de 1995;106.884
Mujeres;81 años;Total Nacional;1 de enero de 1994;107.372
Mujeres;81 años;Total Nacional;1 de enero de 1993;102.252
Mujeres;81 años;Total Nacional;1 de enero de 1992;104.483
Mujeres;81 años;Total Nacional;1 de enero de 1991;97.260
Mujeres;81 años;Total Nacional;1 de enero de 1990;95.257
